Period,IRF,Lower Conf,Upper Conf,Shock Variable,Response Variable
16,0.0078083218070417355,-0.012498187259552537,0.028114830873636008,USDXY SA,3M TBill SA
17,0.011057090916805089,-0.008625167644800456,0.030739349478410633,USDXY SA,3M TBill SA
18,0.00566128833118828,-0.012730065869611796,0.024052642531988355,USDXY SA,3M TBill SA
19,4.32663077571567e-05,-0.01584261200330499,0.015929144618819304,USDXY SA,3M TBill SA
20,-0.0009007819791537491,-0.015390553198263119,0.01358898923995562,USDXY SA,3M TBill SA
0,0.0,0.0,0.0,USDXY SA,US CPI SA
1,-0.07377742767253773,-0.15401392583073598,0.006459070485660523,USDXY SA,US CPI SA
2,-0.0009094879432923336,-0.09211861546488033,0.09029963957829566,USDXY SA,US CPI SA
3,-0.0011821305034498686,-0.09434475284415947,0.09198049183725973,USDXY SA,US CPI SA
4,-0.013837694469732834,-0.10680549579473084,0.07913010685526517,USDXY SA,US CPI SA
5,0.07534757425242981,-0.02811160534094259,0.17880675384580222,USDXY SA,US CPI SA
6,-0.03883247302677823,-0.14989421055322846,0.07222926449967201,USDXY SA,US CPI SA
7,-0.04699727107319814,-0.15686510422638567,0.06287056207998937,USDXY SA,US CPI SA
8,0.0012566246312648854,-0.10747265774356228,0.10998590700609205,USDXY SA,US CPI SA
9,-0.04006268450172724,-0.15147261233692497,0.0713472433334705,USDXY SA,US CPI SA
10,0.0580031876122106,-0.05424014789634235,0.17024652312076355,USDXY SA,US CPI SA
11,0.03937648969101906,-0.07239293703775797,0.15114591641979608,USDXY SA,US CPI SA
12,-0.02042731862647471,-0.12888306390643162,0.08802842665348219,USDXY SA,US CPI SA
13,0.002731084926033349,-0.10920087197282366,0.11466304182489037,USDXY SA,US CPI SA
14,-0.03306969898970794,-0.14308630689982257,0.0769469089204067,USDXY SA,US CPI SA
15,0.03674440639301327,-0.06835497937555396,0.1418437921615805,USDXY SA,US CPI SA
16,0.02671344018663083,-0.07272802219632148,0.12615490256958314,USDXY SA,US CPI SA
17,0.041614945884085125,-0.0574639783849267,0.14069387015309695,USDXY SA,US CPI SA
18,-0.026691205061132383,-0.12458484491886626,0.07120243479660149,USDXY SA,US CPI SA
19,-0.06049185796141378,-0.1550727689038212,0.03408905298099364,USDXY SA,US CPI SA
20,-0.001112499088540369,-0.09556582383227144,0.0933408256551907,USDXY SA,US CPI SA
0,0.0,0.0,0.0,USDXY SA,US IP SA
1,-0.05864131957150023,-0.1356344327682133,0.018351793625212817,USDXY SA,US IP SA
2,0.017633906126897525,-0.08205097151135023,0.11731878376514528,USDXY SA,US IP SA
3,-0.04531325675315292,-0.1457875853891878,0.05516107188288195,USDXY SA,US IP SA
4,0.0579995675383896,-0.04122274842904257,0.15722188350582178,USDXY SA,US IP SA
5,-0.014292710279199136,-0.11898056423100144,0.09039514367260316,USDXY SA,US IP SA
6,-0.008053823206705862,-0.12618148529649303,0.11007383888308131,USDXY SA,US IP SA
7,0.04642654935417171,-0.07283306691404473,0.16568616562238814,USDXY SA,US IP SA
8,-0.06580114357884828,-0.1879889880247796,0.056386700867083014,USDXY SA,US IP SA
9,0.07481391309860404,-0.0464310620496801,0.19605888824688816,USDXY SA,US IP SA
10,0.046772035819933284,-0.07464561203506465,0.1681896836749312,USDXY SA,US IP SA
11,-0.013859234711936511,-0.13492799294988117,0.10720952352600814,USDXY SA,US IP SA
12,0.04015162343461126,-0.07762987016703274,0.15793311703625526,USDXY SA,US IP SA
13,-0.06085533483537646,-0.17593429376399644,0.05422362409324351,USDXY SA,US IP SA
14,-0.05315088663882723,-0.160769241852024,0.054467468574369536,USDXY SA,US IP SA
15,0.016218403087903465,-0.09024295868129598,0.12267976485710291,USDXY SA,US IP SA
16,-0.013973064997274336,-0.11654982216578626,0.08860369217123758,USDXY SA,US IP SA
17,0.03670246410378858,-0.0619769315778452,0.13538185978542236,USDXY SA,US IP SA
18,0.014101498765260146,-0.08322928078049423,0.11143227831101453,USDXY SA,US IP SA
19,-0.012769139206391491,-0.10651237305805358,0.08097409464527061,USDXY SA,US IP SA
20,-0.013805199042763939,-0.1089140349972862,0.08130363691175833,USDXY SA,US IP SA
0,0.0,0.0,0.0,USDXY SA,US UE SA
1,0.003312514756026008,-0.03257455114043213,0.03919958065248415,USDXY SA,US UE SA
2,0.004254146465666284,-0.046932135315641256,0.05544042824697382,USDXY SA,US UE SA
3,0.013791144325999947,-0.037726900490380424,0.06530918914238032,USDXY SA,US UE SA
4,-0.03419210793322554,-0.08389853207445339,0.015514316208002303,USDXY SA,US UE SA
5,0.006407823345599306,-0.05011605963608375,0.06293170632728237,USDXY SA,US UE SA
6,-0.0004594284787275398,-0.06072551427907109,0.059806657321616004,USDXY SA,US UE SA
7,0.007097838098707333,-0.05391797642026247,0.06811365261767714,USDXY SA,US UE SA
8,0.027694735316184646,-0.0325136269873294,0.0879030976196987,USDXY SA,US UE SA
9,0.012408033796212165,-0.04659861459810158,0.07141468219052591,USDXY SA,US UE SA
10,-0.03503982412951242,-0.09410994155425337,0.024030293295228537,USDXY SA,US UE SA
11,-0.008734182823935652,-0.06762184830019739,0.050153482652326095,USDXY SA,US UE SA
12,-0.026268721186252304,-0.08515932022825243,0.03262187785574783,USDXY SA,US UE SA
13,-0.012143682078956023,-0.06891295038035425,0.044625586222442205,USDXY SA,US UE SA
14,0.03377929069926203,-0.021416291191937165,0.08897487259046122,USDXY SA,US UE SA
15,-0.007155734467135895,-0.05761611261013765,0.04330464367586586,USDXY SA,US UE SA
16,0.02249659702632524,-0.026573422951189293,0.07156661700383977,USDXY SA,US UE SA
17,-0.010126107976911165,-0.05723315716429387,0.03698094121047154,USDXY SA,US UE SA
18,-0.006171153982310454,-0.05318462994905072,0.04084232198442981,USDXY SA,US UE SA
19,0.003023915984380206,-0.04157699758829333,0.04762482955705374,USDXY SA,US UE SA
20,-0.004448916926747891,-0.048795692918912954,0.03989785906541717,USDXY SA,US UE SA
0,0.0,0.0,0.0,USDXY SA,USDebt SA
1,0.7166404499354536,-3.694719448600346,5.128000348471253,USDXY SA,USDebt SA
2,-2.3056574076608443,-7.707299129661767,3.0959843143400785,USDXY SA,USDebt SA
3,1.320835044079873,-3.9875603939069864,6.629230482066732,USDXY SA,USDebt SA
4,-2.0785107928479896,-7.287101511667686,3.1300799259717067,USDXY SA,USDebt SA
5,2.5261478714276038,-3.343674026401615,8.395969769256823,USDXY SA,USDebt SA
6,0.39896608628938246,-5.999787513428509,6.797719686007274,USDXY SA,USDebt SA
7,-0.05934280540994008,-6.413268342795215,6.294582731975336,USDXY SA,USDebt SA
8,-0.08902632153545254,-6.263787254935977,6.085734611865071,USDXY SA,USDebt SA
9,-3.546186391265012,-9.510596929638723,2.418224147108698,USDXY SA,USDebt SA
10,2.984018815877727,-3.0151305597662974,8.983168191521752,USDXY SA,USDebt SA
11,-2.1059115540755866,-7.9597339245316014,3.7479108163804287,USDXY SA,USDebt SA
12,3.6152764191710043,-2.21054150109227,9.44109433943428,USDXY SA,USDebt SA
13,-0.7485410931997385,-6.549720148988893,5.052637962589415,USDXY SA,USDebt SA
14,-1.9186493767461759,-7.760765985645984,3.923467232153632,USDXY SA,USDebt SA
15,1.1425570962638782,-4.4504356283625714,6.735549820890327,USDXY SA,USDebt SA
16,-2.115469469950489,-7.5037869891146,3.2728480492136227,USDXY SA,USDebt SA
17,1.1273616731660105,-4.14020772272631,6.394931069058331,USDXY SA,USDebt SA
18,1.5297160439274968,-3.7637172634055513,6.823149351260545,USDXY SA,USDebt SA
19,-1.132611166424915,-6.216832903455028,3.9516105706051987,USDXY SA,USDebt SA
20,0.007631098638722689,-4.87395793914061,4.889220136418055,USDXY SA,USDebt SA
0,1.0,1.0,1.0,USDXY SA,USDXY SA
1,0.3877111221371441,0.13959730435908269,0.6358249399152055,USDXY SA,USDXY SA
2,0.13766022004550016,-0.14175905305703235,0.41707949314803267,USDXY SA,USDXY SA
3,0.08502970739390434,-0.20137869357081514,0.3714381083586238,USDXY SA,USDXY SA
4,-0.45062935475690136,-0.7397741343581057,-0.16148457515569703,USDXY SA,USDXY SA
5,-0.31373731862714027,-0.6284192575439775,0.0009446202896970513,USDXY SA,USDXY SA
6,0.0898262274527666,-0.2502633516499683,0.4299158065555015,USDXY SA,USDXY SA
7,-0.09568619369038539,-0.43435834287049974,0.24298595548972896,USDXY SA,USDXY SA
8,-0.04560928123872554,-0.3904115277292748,0.2991929652518237,USDXY SA,USDXY SA
9,-0.036100240111890156,-0.3683524567574266,0.2961519765336463,USDXY SA,USDXY SA
10,-0.23768858487824973,-0.5592557726354315,0.08387860287893201,USDXY SA,USDXY SA
11,-0.06376738942490953,-0.389757510880939,0.2622227320311199,USDXY SA,USDXY SA
12,0.15880145597633366,-0.16084920003635134,0.47845211198901866,USDXY SA,USDXY SA
13,0.11657240637965945,-0.19964033989847663,0.4327851526577955,USDXY SA,USDXY SA
14,0.015461421379412213,-0.28534379931303977,0.31626664207186417,USDXY SA,USDXY SA
15,0.17042288485864257,-0.12478076837144372,0.4656265380887289,USDXY SA,USDXY SA
16,-0.12400486317316843,-0.4142448890786002,0.1662351627322633,USDXY SA,USDXY SA
17,0.04364152076092416,-0.24293504659674497,0.33021808811859327,USDXY SA,USDXY SA
18,0.16244541436947255,-0.1293004722608254,0.45419130099977045,USDXY SA,USDXY SA
19,-0.08356020220024887,-0.3749581503425895,0.20783774594209178,USDXY SA,USDXY SA
20,-0.020151221551604447,-0.3082255290926576,0.26792308598944875,USDXY SA,USDXY SA
